index,quote_text
11866,"I made a garland for her head,And bracelets too, and fragrant zone;She look'd at me as she did love,And made sweet moan."
11873,"Love in a hut, with water and a crust,Is — Love, forgive us! — cinders, ashes, dust."
11876,"And there shall be for thee all soft delightThat shadowy thought can win,A bright torch, and a casement ope at night,To let the warm Love in!"
11896,"And they are gone: ay, ages long agoThese lovers fled away into the storm."
11938,The tragedy of love is indifference.
11969,But when all was said the important thing was to love rather than to be loved.
11970,There's always one who loves and one who lets himself be loved.
12005,Mandalay has its name; the falling cadence of the lovely word has gathered about itself the chiaroscuro of romance.
12039,Women are always glad to listen when you discourse upon love...
12046,The love that lasts longest is the love that is never returned.
12064,"He had a bitter pain in his heart, for he knew that she was still a stranger to him and his hungry love was destined ever to remain unsatisfied."
12071,"When you have loved as she has loved, you grow old beautifully."
12083,"Lovers lying two and two Ask not whom they sleep beside, And the bridegroom all night through Never turns him to the bride."
12119,"It is after creation, in the elation of success, or the gloom of failure, that love becomes essential."
12165,God is surrounded with people full of love who demand of him the benefits of love which are in his power: thus he is properly the king of love.
12218,I just love that rug.
12304,"We never love someone. We just love the idea we have of someone. It's a concept of ours - summing up, ourselves - that we love."
